attachment_id;image_url;title;caption;credit;wp_post_title;wp_post_excerpt;wp_post_content
6178;https://kunstverein-heilbronn.de/wp-content/uploads/Rebecco-Ann-Tess_The-Past-for-the-Future_2020_sRGB.jpg;"Rebecco Ann Tess_The Past for the Future_2020_sRGB";;;"Rebecco Ann Tess_The Past for the Future_2020_sRGB";;"Rebecco Ann Tess. The Past for the Future (Berliner Schloss – Humboldt Forum, Berlin, 2017).
Part of the series »Alpha++ Models«. Pigment inkjet print. 51 x 75 cm. Artist frame 2020. Courtesy Rebecco Ann Tess and Philipp von Rosen Galerie
"
6177;https://kunstverein-heilbronn.de/wp-content/uploads/Rebecco-Ann-Tess_Passing-by_2020_sRGB.jpg;"Rebecco Ann Tess_Passing by_2020_sRGB";;;"Rebecco Ann Tess_Passing by_2020_sRGB";;"Rebecco Ann Tess. Passing by 
(Trump International Hotel and Tower, Chicago, 2014). Part of the series »Alpha++ Models«.
Pigment inkjet print. 95 x 64,4 cm. Artist frame 2020.
Courtesy Rebecco Ann Tess and Philipp von Rosen Galerie
"
6176;https://kunstverein-heilbronn.de/wp-content/uploads/Rebecco-Ann-Tess_Always-there_2020_sRGB.jpg;"Rebecco Ann Tess_Always there_2020_sRGB";;;"Rebecco Ann Tess_Always there_2020_sRGB";;"Rebecco Ann Tess. Always There
(Gwansan-dong, Deokyang-gu, Goyang, South Korea, 2012). Part of the series »Alpha++ Models«. Pigment inkjet print. 60 x 41 cm. Artist frame 2020.
Courtesy Rebecco Ann Tess and Philipp von Rosen Galerie
"
6166;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_17_web-scaled.jpg;kelamo_BettinaScholz_17_web;;;kelamo_BettinaScholz_17_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6165;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_09_web-scaled.jpg;kelamo_BettinaScholz_09_web;;;kelamo_BettinaScholz_09_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6164;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_10_web-1-scaled.jpg;kelamo_BettinaScholz_10_web;;;kelamo_BettinaScholz_10_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6163;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_08_web-scaled.jpg;kelamo_BettinaScholz_08_web;;;kelamo_BettinaScholz_08_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6162;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_06_web-scaled.jpg;kelamo_BettinaScholz_06_web;;;kelamo_BettinaScholz_06_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6161;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_16_web-scaled.jpg;kelamo_BettinaScholz_16_web;;;kelamo_BettinaScholz_16_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6160;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_10_web-scaled.jpg;kelamo_BettinaScholz_10_web;;;kelamo_BettinaScholz_10_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6159;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_13_web-scaled.jpg;kelamo_BettinaScholz_13_web;;;kelamo_BettinaScholz_13_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6158;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_05_web-scaled.jpg;kelamo_BettinaScholz_05_web;;;kelamo_BettinaScholz_05_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6157;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_04_web-scaled.jpg;kelamo_BettinaScholz_04_web;;;kelamo_BettinaScholz_04_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6156;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_03_web-scaled.jpg;kelamo_BettinaScholz_03_web;;;kelamo_BettinaScholz_03_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6155;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_02_web-scaled.jpg;kelamo_BettinaScholz_02_web;;;kelamo_BettinaScholz_02_web;;"Bettina Scholz, Heilbronner Wandbild, 2025. Ausstellungsansicht/Installation view Kunstverein Heilbronn. Fotografie: Studio kela-mo"
6154;https://kunstverein-heilbronn.de/wp-content/uploads/kelamo_BettinaScholz_01_web-scaled.jpg;kelamo_BettinaScholz_01_web;;;kelamo_BettinaScholz_01_web;;"Bettina Scholz. Ost/West und Das Südliche Orakel. Ausstellungsansicht/Installation view Kunstverein Heilbronn, 2025. Fotografie: Studio kela-mo"
6150;https://kunstverein-heilbronn.de/wp-content/uploads/9783864424526.jpg;9783864424526;;;9783864424526;;
6141;https://kunstverein-heilbronn.de/wp-content/uploads/wasserparterre_DE001255_790.jpg;wasserparterre_DE001255_790;wasserparterre_DE001255_790;wasserparterre_DE001255_790;wasserparterre_DE001255_790;wasserparterre_DE001255_790;"Schloss Herrenchiemsee"
6140;https://kunstverein-heilbronn.de/wp-content/uploads/lechner2017105.jpg;lechner2017105;;;lechner2017105;;"Skulpturenpark Alf Lechner"
6139;https://kunstverein-heilbronn.de/wp-content/uploads/csm_407_1_c_Leis_Auk-407_0002_715e8d3ef9.jpg;csm_407_1_c_Leis_Auk-407_0002_715e8d3ef9;;;csm_407_1_c_Leis_Auk-407_0002_715e8d3ef9;;"Diözesanmuseum Freising"
6138;https://kunstverein-heilbronn.de/wp-content/uploads/12782467_wh1447-2361-werner-huthmacher.webp;12782467_wh1447-2361--werner-huthmacher;;;12782467_wh1447-2361--werner-huthmacher;;
6137;https://kunstverein-heilbronn.de/wp-content/uploads/6462126e07a8737c76cf8b0d_3052_4020_1_g.jpg;6462126e07a8737c76cf8b0d_3052_4020_1_g;;;6462126e07a8737c76cf8b0d_3052_4020_1_g;;"Alf Lechner Museum Ingolstadt"
6136;https://kunstverein-heilbronn.de/wp-content/uploads/Von-Mart2000-Eigenes-Werk-CC-BY-SA-4.0-httpscommons.wikimedia.orgwindex.phpcurid71868743.jpg;"Von Mart2000 - Eigenes Werk, CC BY-SA 4.0, httpscommons.wikimedia.orgwindex.phpcurid=71868743";;;"Von Mart2000 - Eigenes Werk, CC BY-SA 4.0, httpscommons.wikimedia.orgwindex.phpcurid=71868743";;"Kunstmuseum Liechtenstein, Vaduz"
6135;https://kunstverein-heilbronn.de/wp-content/uploads/Von-boehringer-friedrich-Eigenes-Werk-CC-BY-SA-2.5-httpscommons.wikimedia.orgwindex.phpcurid2526952-scaled.jpg;"KONICA MINOLTA DIGITAL CAMERA";"KONICA MINOLTA DIGITAL CAMERA, KONICA MINOLTA DIGITAL CAMERA";"KONICA MINOLTA DIGITAL CAMERA";"KONICA MINOLTA DIGITAL CAMERA";"KONICA MINOLTA DIGITAL CAMERA";"Schwarzenberg, Vorarlberg"
6134;https://kunstverein-heilbronn.de/wp-content/uploads/Eigenes-Werk-CC-BY-SA-3.0-at-httpscommons.wikimedia.orgwindex.phpcurid351270-scaled.jpg;"Eigenes Werk, CC BY-SA 3.0 at, httpscommons.wikimedia.orgwindex.phpcurid=351270";????????????????????????????????????;rufre@lenz-nennig.at;"Eigenes Werk, CC BY-SA 3.0 at, httpscommons.wikimedia.orgwindex.phpcurid=351270";????????????????????????????????????;"Kunstmuseum Bregenz"
6133;https://kunstverein-heilbronn.de/wp-content/uploads/Angelika_Kauffmann_Selbstbildnis_mit_Bueste_der_Minerva_1780-scaled.jpg;Angelika_Kauffmann_Selbstbildnis_mit_Büste_der_Minerva_1780;;;Angelika_Kauffmann_Selbstbildnis_mit_Büste_der_Minerva_1780;;"Angelika Kauffmann, Selbstbildnis mit der Büste der Minerva, 1780, Bündner Kunstmuseum Chur"
6130;https://kunstverein-heilbronn.de/wp-content/uploads/lotte_laserstein-scaled.jpg;"Russisches Mädchen mit Puderdose";"Datierung: 1928, Material/Technik: Gemälde / Öl auf Holz, 31,7 x 41 cm, Inventar-Nr.: 2442, , Artist: Lotte Laserstein  Das abgebildete Werk ist urheberrechtlich geschützt. Der Nutzer hat vor Veröffentlichung die Genehmigung einzuholen und abzugelten bei: VG Bild-Kunst, 53113 Bonn, Weberstr. 61, www.bildkunst.de , Bearbeitung oder Verfremdung des Bildmaterials nur nach vorheriger Rücksprache!, Copyright: bpk / Städel Museum, Russisches Mädchen mit Puderdose, 1920er Jahre, 20er, 20.Jahrhundert, 20. Jahrhundert nach Chr., 20.Jh., 20. Jh. n. Chr., Alltag, Angesicht, Antlitz, aufmerksam, aufmerksame, aufmerksamer, aufmerksames, Aufmerksamkeit, Avantgarde, Blick, Blicke, blicken, Bob-Schnitt, Damenfrisur, Damenfrisuren, Emanzipation, Frau, Frauen, Frauenfrisur, Frauenfrisuren, Frisur, Frisuren, Geheimnis, Geliebte, Gemälde, Gesicht, Gesichter, Geste, Halsband, Halsbänder, Halsbändern, Halsbands, Idealbildnis, Innenraum, Intimität, Jugend, Koketterie, Kosmetik, Make up, Maler, Mode, Muse, Narziss, Nationalsozialismus, Neue Sachlichkeit, Ölgemälde, Ölmalerei, Porträt, Puderdose, Puderdosen, russisch, russische, russischen, russischer, russisches, Russland, Schauspielerin, Schönheit, Schönheitspflege, Selbstreflexion, Spiegel, Vanitas, Watte, Wattebausch, Weiblichkeit, Weimarer Republik, Werbeplakat, Werbung, Zwanziger";"bpk / Städel Museum";"Russisches Mädchen mit Puderdose";"Datierung: 1928, Material/Technik: Gemälde / Öl auf Holz, 31,7 x 41 cm, Inventar-Nr.: 2442, , Artist: Lotte Laserstein  Das abgebildete Werk ist urheberrechtlich geschützt. Der Nutzer hat vor Veröffentlichung die Genehmigung einzuholen und abzugelten bei: VG Bild-Kunst, 53113 Bonn, Weberstr. 61, www.bildkunst.de , Bearbeitung oder Verfremdung des Bildmaterials nur nach vorheriger Rücksprache!, Copyright: bpk / Städel Museum";
6129;https://kunstverein-heilbronn.de/wp-content/uploads/henschel_dame_mit_maske.jpg;henschel_dame_mit_maske;;;henschel_dame_mit_maske;;
6119;https://kunstverein-heilbronn.de/wp-content/uploads/BS24_016_Launen-des-Merkur_130x90cm_MS_web.jpg;BS24_016_Launen-des-Merkur_130x90cm_MS_web;;"Fotografie: © Marcus Schneider, Berlin, 2024";BS24_016_Launen-des-Merkur_130x90cm_MS_web;;"Bettina Scholz, Launen des Merkur, 2024, Sprüharbe, Pastellkreide, Kohle auf MDF, 130 x 90 cm"
6118;https://kunstverein-heilbronn.de/wp-content/uploads/BS23_007_Firestarter-II-BS23_010_Mary-Shelley-nach-Rothwill-mit-dem-Schatten-von-Frankensteins-.jpg;"BS23_007_Firestarter II-BS23_010_Mary Shelley nach Rothwill mit dem Schatten von Frankensteins";;"Fotografie: Marcus Schneider";"BS23_007_Firestarter II-BS23_010_Mary Shelley nach Rothwill mit dem Schatten von Frankensteins";;"Bettina Scholz, Atelieransicht, 2024"
6117;https://kunstverein-heilbronn.de/wp-content/uploads/BS24_013_Suedliches-Orakel_107x71cm_auf-weiss_MS_web.jpg;"BS24_013_Südliches Orakel_107x71cm_auf-weiss_MS_web";;"Fotografie: © Marcus Schneider, Berlin, 2024";"BS24_013_Südliches Orakel_107x71cm_auf-weiss_MS_web";;"Bettina Scholz, Südliches Orakel, 2024, Sprühfarbe, Pastellkreide und Kohle auf MDF, 107 x 71 cm"
6116;https://kunstverein-heilbronn.de/wp-content/uploads/BS24_003_Farout_665x475_MS_web.jpg;BS24_003_Farout_66,5x47,5_MS_web;;"Fotografie: Marcus Schneider";BS24_003_Farout_66,5x47,5_MS_web;;"Bettina Scholz, Farout, 2023-24, Tusche, Sprühfarbe und Pastellkreide auf MDF und Acrylglas, 66,5 x 47,5 cm"
6115;https://kunstverein-heilbronn.de/wp-content/uploads/BS24_016_Launen-des-Merkur_130x90cm_mit-Hocker_MS-1.jpg;"BS24_016_Launen des Merkur_130x90cm_mit Hocker_MS (1)";;"Fotografie: Marcus Schneider";"BS24_016_Launen des Merkur_130x90cm_mit Hocker_MS (1)";;"Bettina Scholz, Atelieransicht, 2024"
